DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFC0804B0119,08/24/2004 07:10,Pheophytin a,0,0.41,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFC0804B0114,08/24/2004 07:20,Chlorophyll a,479618,20.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFC0804B0114,08/24/2004 07:20,Pheophytin a,0,20.4,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFC0804B0122,08/24/2004 07:45,Chlorophyll a,479618,10.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFC0804B0122,08/24/2004 07:45,Pheophytin a,0,9.56,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFC0904B0134,09/08/2004 05:08,Chlorophyll a,479618,76.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFC0904B0134,09/08/2004 05:08,Pheophytin a,0,45.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFC0904B0131,09/08/2004 05:25,Chlorophyll a,479618,3.36,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFC0904B0131,09/08/2004 05:25,Pheophytin a,0,2.69,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFC0904B0130,09/08/2004 05:50,Chlorophyll a,479618,1.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFC0904B0130,09/08/2004 05:50,Pheophytin a,0,1.51,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFC0904B0136,09/08/2004 05:52,Chlorophyll a,479618,16.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFC0904B0136,09/08/2004 05:52,Pheophytin a,0,23.8,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFC0904B0129,09/08/2004 06:30,Chlorophyll a,479618,2.99,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFC0904B0129,09/08/2004 06:30,Pheophytin a,0,7.25,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFC0904B0133,09/08/2004 06:35,Chlorophyll a,479618,9.02,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFC0904B0133,09/08/2004 06:35,Pheophytin a,0,7.09,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Old River above DMC Barrier,OR@DMC-US,B9536600,CFC0904B0126,09/08/2004 06:50,Chlorophyll a,479618,8.76,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFC0904B0133,Duplicate Site,,N
6301,"3500 - Public, Reviewed and Validated",Old River above DMC Barrier,OR@DMC-US,B9536600,CFC0904B0126,09/08/2004 06:50,Pheophytin a,0,7.35,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFC0904B0133,Duplicate Site,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFC0904B0127,09/08/2004 07:00,Chlorophyll a,479618,16.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFC0904B0127,09/08/2004 07:00,Pheophytin a,0,18,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFC0904B0132,09/08/2004 07:10,Chlorophyll a,479618,2.94,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFC0904B0132,09/08/2004 07:10,Pheophytin a,0,3.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFC0904B0135,09/08/2004 07:25,Chlorophyll a,479618,17.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFC0904B0135,09/08/2004 07:25,Pheophytin a,0,16.8,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD0904B0131,09/21/2004 05:00,Chlorophyll a,479618,3.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD0904B0131,09/21/2004 05:00,Pheophytin a,0,3.41,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD0904B0130,09/21/2004 05:20,Chlorophyll a,479618,0.76,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD0904B0130,09/21/2004 05:20,Pheophytin a,0,2.06,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD0904B0134,09/21/2004 05:40,Chlorophyll a,479618,37.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD0904B0134,09/21/2004 05:40,Pheophytin a,0,11.4,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD0904B0129,09/21/2004 06:15,Chlorophyll a,479618,11.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD0904B0129,09/21/2004 06:15,Pheophytin a,0,18.3,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD0904B0136,09/21/2004 06:30,Chlorophyll a,479618,26.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD0904B0136,09/21/2004 06:30,Pheophytin a,0,15,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFD0904B0127,09/21/2004 06:45,Chlorophyll a,479618,19.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFD0904B0127,09/21/2004 06:45,Pheophytin a,0,24.3,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD0904B0126,09/21/2004 06:48,Chlorophyll a,479618,20.5,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD0904B0136,Duplicate Site,,N
6301,"3500 - Public, Reviewed and Validated",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD0904B0126,09/21/2004 06:48,Pheophytin a,0,26.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD0904B0136,Duplicate Site,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFD0904B0135,09/21/2004 07:10,Chlorophyll a,479618,15.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFD0904B0135,09/21/2004 07:10,Pheophytin a,0,13.4,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD0904B0133,09/21/2004 07:25,Chlorophyll a,479618,16.7,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD0904B0133,09/21/2004 07:25,Pheophytin a,0,10.3,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFD0904B0132,09/21/2004 07:45,Chlorophyll a,479618,3.31,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFD0904B0132,09/21/2004 07:45,Pheophytin a,0,7.49,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD1004B0186,10/05/2004 05:30,Chlorophyll a,479618,26.8,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD1004B0186,10/05/2004 05:30,Pheophytin a,0,14.5,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD1004B0183,10/05/2004 05:50,Chlorophyll a,479618,1.66,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD1004B0183,10/05/2004 05:50,Pheophytin a,0,2.57,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD1004B0182,10/05/2004 06:00,Chlorophyll a,479618,1.08,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD1004B0182,10/05/2004 06:00,Pheophytin a,0,1.42,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1004B0188,10/05/2004 06:25,Chlorophyll a,479618,21,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1004B0188,10/05/2004 06:25,Pheophytin a,0,15.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD1004B0185,10/05/2004 07:18,Chlorophyll a,479618,3.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD1004B0185,10/05/2004 07:18,Pheophytin a,0,3.97,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD1004B0181,10/05/2004 07:20,Chlorophyll a,479618,7.37,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD1004B0181,10/05/2004 07:20,Pheophytin a,0,14.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD1004B0178,10/05/2004 07:35,Chlorophyll a,479618,2.88,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD1004B0185,Duplicate Site,,N
6301,"3500 - Public, Reviewed and Validated",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD1004B0178,10/05/2004 07:35,Pheophytin a,0,4.7,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD1004B0185,Duplicate Site,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFD1004B0179,10/05/2004 07:45,Chlorophyll a,479618,48.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFD1004B0179,10/05/2004 07:45,Pheophytin a,0,79.8,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFD1004B0184,10/05/2004 08:00,Chlorophyll a,479618,2.88,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFD1004B0184,10/05/2004 08:00,Pheophytin a,0,5.56,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFD1004B0187,10/05/2004 08:21,Chlorophyll a,479618,7.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFD1004B0187,10/05/2004 08:21,Pheophytin a,0,64.8,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD1004B0212,10/19/2004 05:00,Chlorophyll a,479618,8.17,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD1004B0212,10/19/2004 05:00,Pheophytin a,0,15.4,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD1004B0209,10/19/2004 05:40,Chlorophyll a,479618,2.67,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD1004B0209,10/19/2004 05:40,Pheophytin a,0,2.75,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1004B0214,10/19/2004 05:52,Chlorophyll a,479618,7.58,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1004B0214,10/19/2004 05:52,Pheophytin a,0,10.4,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD1004B0208,10/19/2004 06:19,Chlorophyll a,479618,0.89,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD1004B0208,10/19/2004 06:19,Pheophytin a,0,1.14,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1004B0204,10/19/2004 06:20,Chlorophyll a,479618,5.82,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD1004B0214,Duplicate Site,,N
6301,"3500 - Public, Reviewed and Validated",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1004B0204,10/19/2004 06:20,Pheophytin a,0,12.3,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD1004B0214,Duplicate Site,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD1004B0211,10/19/2004 07:00,Chlorophyll a,479618,5.29,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD1004B0211,10/19/2004 07:00,Pheophytin a,0,3.5,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD1004B0207,10/19/2004 07:10,Chlorophyll a,479618,3.42,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD1004B0207,10/19/2004 07:10,Pheophytin a,0,11.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFD1004B0210,10/19/2004 07:15,Chlorophyll a,479618,3.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CFD1004B0210,10/19/2004 07:15,Pheophytin a,0,3.75,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFD1004B0205,10/19/2004 07:45,Chlorophyll a,479618,21.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFD1004B0205,10/19/2004 07:45,Pheophytin a,0,11.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFD1004B0213,10/19/2004 08:30,Chlorophyll a,479618,34.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River @ Tracy Road Bridge - P12,P12 - OR@TracyRdBr,B9D74831270,CFD1004B0213,10/19/2004 08:30,Pheophytin a,0,36.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD1104B0230,11/02/2004 05:50,Chlorophyll a,479618,5.82,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CFD1104B0230,11/02/2004 05:50,Pheophytin a,0,5.32,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD1104B0233,11/02/2004 06:18,Chlorophyll a,479618,8.7,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CFD1104B0233,11/02/2004 06:18,Pheophytin a,0,3.15,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD1104B0229,11/02/2004 06:20,Chlorophyll a,479618,3.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle R @ Tracy Rd Bdg,MRIVTRACY,B9D75291273,CFD1104B0229,11/02/2004 06:20,Pheophytin a,0,2.01,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1104B0235,11/02/2004 07:17,Chlorophyll a,479618,5.93,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1104B0235,11/02/2004 07:17,Pheophytin a,0,2.93,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD1104B0228,11/02/2004 07:35,Chlorophyll a,479618,4.27,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1104B0225,11/02/2004 07:35,Chlorophyll a,479618,5.34,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD1104B0235,Duplicate Site,,N
6301,"3500 - Public, Reviewed and Validated",Middle River at Undine Road,MR@UNDINE,B9D75011230,CFD1104B0225,11/02/2004 07:35,Pheophytin a,0,5.24,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CFD1104B0235,Duplicate Site,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CFD1104B0228,11/02/2004 07:35,Pheophytin a,0,5.93,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CFD1104B0226,11/02/2004 08:10,Chlorophyll a,479618,3.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CFD1104B0232,11/02/2004 08:10,Chlorophyll a,479618,29.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
