DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1122B1228,11/17/2022 11:46,Total Organic Carbon,7440-44-0,2.1,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1122B1228,11/17/2022 11:46,Dissolved Organic Nitrogen,ON,0.14,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1122B1228,11/17/2022 11:46,Pheophytin a,0,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1122B1228,11/17/2022 11:46,Total Phosphorus,7723-14-0,0.065,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1122B1228,11/17/2022 11:46,Total Kjeldahl Nitrogen,TKN,0.139,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1122B1228,11/17/2022 11:46,Dissolved ortho-Phosphate,14265-44-2,0.074,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Dissolved Chloride,16887-00-6,10.6,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Chlorophyll a,479-61-8,1.45,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Dissolved Nitrate + Nitrite,NO3+NO2,0.662,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Dissolved Organic Carbon,7440-44-0,4,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Total Organic Carbon,7440-44-0,4.1,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Dissolved Organic Nitrogen,ON,0.34,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Pheophytin a,0,1.29,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Total Phosphorus,7723-14-0,0.081,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Total Kjeldahl Nitrogen,TKN,0.424,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Miner Slough near Sacramento River,Miner Slough nr SR,B9S81421400,CF1222B1619,12/20/2022 11:55,Dissolved ortho-Phosphate,14265-44-2,0.061,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Total Alkalinity,471-34-1,73.7,20,mg/L as CaCO3,Std Method 2320 B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Boron,7440-42-8,0.104,0.1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Bromide,24959-67-9,0.16,0.1,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Calcium,7440-70-2,17.7,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Chloride,16887-00-6,52,5,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Specific Conductance,0,398,5,uS/cm@25 °C,Std Method 2510-B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Hardness,0,92,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Magnesium,7439-95-4,11.5,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Nitrate + Nitrite,NO3+NO2,0.773,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Organic Carbon,7440-44-0,5.6,0.5,mg/L as C,EPA 415.3 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Total Organic Carbon,7440-44-0,5.6,0.5,mg/L as C,EPA 415.3 (T) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Total Phosphorus,7723-14-0,0.052,0.01,mg/L as P,EPA 365.4 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Potassium,9/7/7440,3.28,0.5,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Sodium,7440-23-5,36.6,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Total Dissolved Solids,0,222,2.5,mg/L,Std Method 2540 C [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved Sulfate,14808-79-8,25,5,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Total Kjeldahl Nitrogen,TKN,0.466,0.1,mg/L as N,EPA 351.2 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0122B0230,1/26/2022 9:58,Dissolved ortho-Phosphate,14265-44-2,0.051,0.05,mg/L as P,EPA 365.1 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Total Alkalinity,471-34-1,77.6,20,mg/L as CaCO3,Std Method 2320 B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Boron,7440-42-8,0.115,0.1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Bromide,24959-67-9,0.124,0.1,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Calcium,7440-70-2,19.4,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Chloride,16887-00-6,41,5,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Specific Conductance,0,362,5,uS/cm@25 °C,Std Method 2510-B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Hardness,0,98,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Magnesium,7439-95-4,12,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Nitrate + Nitrite,NO3+NO2,0.405,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Organic Carbon,7440-44-0,5.1,0.5,mg/L as C,EPA 415.3 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Organic Carbon,7440-44-0,5.1,0.5,mg/L as C,EPA 415.3 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Total Organic Carbon,7440-44-0,5.2,0.5,mg/L as C,EPA 415.3 (T) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Total Organic Carbon,7440-44-0,5.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Total Phosphorus,7723-14-0,0.036,0.01,mg/L as P,EPA 365.4 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Potassium,9/7/7440,2.84,0.5,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Sodium,7440-23-5,33.5,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Total Dissolved Solids,0,200,2.5,mg/L,Std Method 2540 C [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved Sulfate,14808-79-8,25,5,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Total Kjeldahl Nitrogen,TKN,0.447,0.1,mg/L as N,EPA 351.2 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0222B0289,2/16/2022 8:55,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Total Alkalinity,471-34-1,81.5,20,mg/L as CaCO3,Std Method 2320 B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Boron,7440-42-8,0.112,0.1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Bromide,24959-67-9,0.116,0.1,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Calcium,7440-70-2,20.5,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Chloride,16887-00-6,39,5,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Specific Conductance,0,362,5,uS/cm@25 °C,Std Method 2510-B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Hardness,0,102,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Magnesium,7439-95-4,12.4,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,0.202,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Organic Carbon,7440-44-0,5.2,0.5,mg/L as C,EPA 415.3 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Total Organic Carbon,7440-44-0,5.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Total Phosphorus,7723-14-0,0.046,0.01,mg/L as P,EPA 365.4 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Potassium,9/7/7440,2.76,0.5,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Sodium,7440-23-5,33.8,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Total Dissolved Solids,0,200,2.5,mg/L,Std Method 2540 C [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved Sulfate,14808-79-8,25,5,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Total Kjeldahl Nitrogen,TKN,0.378,0.1,mg/L as N,EPA 351.2 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0322B0412,3/23/2022 8:00,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Total Alkalinity,471-34-1,80.3,20,mg/L as CaCO3,Std Method 2320 B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Boron,7440-42-8,0.1,0.1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Bromide,24959-67-9,0.11,0.1,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Calcium,7440-70-2,18,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Chloride,16887-00-6,35,5,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Specific Conductance,0,329,5,uS/cm@25 °C,Std Method 2510-B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Hardness,0,91,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Magnesium,7439-95-4,11.1,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Nitrate + Nitrite,NO3+NO2,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Dissolved Organic Carbon,7440-44-0,4,0.5,mg/L as C,EPA 415.3 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Total Organic Carbon,7440-44-0,4.1,0.5,mg/L as C,EPA 415.3 (T) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0422B0512,4/25/2022 9:05,Total Phosphorus,7723-14-0,0.057,0.01,mg/L as P,EPA 365.4 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
